date,province_code,province,confirmed,suspected,cured,dead
20200210,510000,四川省,417,0,82,1
20200210,520000,贵州省,118,0,10,1
20200210,530000,云南省,149,0,19,0
20200210,540000,西藏自治区,1,0,0,0
20200210,610000,陕西省,213,0,26,0
20200210,620000,甘肃省,86,0,21,2
20200210,630000,青海省,18,0,3,0
20200210,640000,宁夏回族自治区,53,0,14,0
20200210,650000,新疆维吾尔自治区,55,0,0,0
20200211,110000,北京市,352,0,56,3
20200211,120000,天津市,106,0,10,2
20200211,130000,河北省,251,0,48,2
20200211,140000,山西省,124,0,30,0
20200211,150000,内蒙古自治区,60,0,5,0
20200211,210000,辽宁省,116,0,19,0
20200211,220000,吉林省,83,0,18,1
20200211,230000,黑龙江省,378,0,28,8
20200211,310000,上海市,306,0,53,1
20200211,320000,江苏省,543,0,94,0
20200211,330000,浙江省,1131,0,279,0
20200211,340000,安徽省,888,0,108,4
20200211,350000,福建省,272,0,46,0
20200211,360000,江西省,844,0,152,1
20200211,370000,山东省,497,0,80,1
20200211,410000,河南省,1135,0,231,8
20200211,420000,湖北省,33366,0,2639,1068
20200211,430000,湖南省,946,0,263,2
20200211,440000,广东省,1219,0,241,1
20200211,450000,广西壮族自治区,222,0,31,1
20200211,460000,海南省,145,0,20,3
20200211,500000,重庆市,505,0,79,3
20200211,510000,四川省,436,0,85,1
20200211,520000,贵州省,131,0,17,1
20200211,530000,云南省,154,0,20,0
20200211,540000,西藏自治区,1,0,0,0
20200211,610000,陕西省,219,0,31,0
20200211,620000,甘肃省,86,0,24,2
20200211,630000,青海省,18,0,5,0
20200211,640000,宁夏回族自治区,58,0,22,0
20200211,650000,新疆维吾尔自治区,59,0,3,0
20200212,110000,北京市,366,0,68,3
20200212,120000,天津市,112,0,11,2
20200212,130000,河北省,265,0,54,3
20200212,140000,山西省,126,0,33,0
20200212,150000,内蒙古自治区,61,0,6,0
20200212,210000,辽宁省,116,0,22,0
20200212,220000,吉林省,84,0,22,1
20200212,230000,黑龙江省,395,0,31,9
20200212,310000,上海市,313,0,57,1
20200212,320000,江苏省,570,0,131,0
20200212,330000,浙江省,1145,0,327,0
20200212,340000,安徽省,910,0,128,5
20200212,350000,福建省,279,0,54,0
20200212,360000,江西省,872,0,170,1
20200212,370000,山东省,506,0,98,2
20200212,410000,河南省,1169,0,258,10
20200212,420000,湖北省,47163,0,3172,1202
20200212,430000,湖南省,968,0,312,2
20200212,440000,广东省,1241,0,284,2
20200212,450000,广西壮族自治区,222,0,33,2
20200212,460000,海南省,157,0,27,4
20200212,500000,重庆市,518,0,102,3
20200212,510000,四川省,451,0,93,1
20200212,520000,贵州省,135,0,20,1
20200212,530000,云南省,155,0,23,0
20200212,540000,西藏自治区,1,0,1,0
20200212,610000,陕西省,225,0,36,0
20200212,620000,甘肃省,87,0,31,2
20200212,630000,青海省,18,0,9,0
20200212,640000,宁夏回族自治区,64,0,24,0
20200212,650000,新疆维吾尔自治区,63,0,3,1
20200213,110000,北京市,372,0,79,3
20200213,120000,天津市,119,0,21,3
20200213,130000,河北省,283,0,69,3
20200213,140000,山西省,126,0,36,0
20200213,150000,内蒙古自治区,65,0,6,0
20200213,210000,辽宁省,116,0,22,1
20200213,220000,吉林省,86,0,25,1
20200213,230000,黑龙江省,418,0,37,11
20200213,310000,上海市,318,0,62,1
20200213,320000,江苏省,593,0,137,0
20200213,330000,浙江省,1155,0,367,0
20200213,340000,安徽省,934,0,166,6
20200213,350000,福建省,281,0,59,0
20200213,360000,江西省,900,0,187,1
20200213,370000,山东省,519,0,111,2
20200213,410000,河南省,1184,0,313,11
20200213,420000,湖北省,51986,0,3862,1318
20200213,430000,湖南省,988,0,352,2
20200213,440000,广东省,1261,0,332,2
20200213,450000,广西壮族自治区,226,0,35,2
20200213,460000,海南省,157,0,30,4
20200213,500000,重庆市,529,0,128,4
20200213,510000,四川省,463,0,105,1
20200213,520000,贵州省,140,0,28,1
20200213,530000,云南省,162,0,27,0
20200213,540000,西藏自治区,1,0,1,0
20200213,610000,陕西省,229,0,44,0
20200213,620000,甘肃省,90,0,39,2
20200213,630000,青海省,18,0,11,0
20200213,640000,宁夏回族自治区,67,0,24,0
20200213,650000,新疆维吾尔自治区,65,0,6,1
20200214,110000,北京市,375,0,97,4
20200214,120000,天津市,120,0,32,3
20200214,130000,河北省,291,0,86,3
20200214,140000,山西省,127,0,38,0
20200214,150000,内蒙古自治区,68,0,6,0
20200214,210000,辽宁省,119,0,29,1
20200214,220000,吉林省,88,0,25,1
20200214,230000,黑龙江省,425,0,48,11
20200214,310000,上海市,326,0,90,1
20200214,320000,江苏省,604,0,160,0
20200214,330000,浙江省,1162,0,409,0
20200214,340000,安徽省,950,0,198,6
20200214,350000,福建省,285,0,66,0
20200214,360000,江西省,913,0,210,1
20200214,370000,山东省,530,0,139,2
20200214,410000,河南省,1212,0,356,13
20200214,420000,湖北省,54406,0,4774,1457
20200214,430000,湖南省,1001,0,389,2
20200214,440000,广东省,1294,0,386,2
20200214,450000,广西壮族自治区,235,0,40,2
20200214,460000,海南省,162,0,38,4
20200214,500000,重庆市,537,0,152,5
20200214,510000,四川省,470,0,115,1
20200214,520000,贵州省,143,0,33,1
20200214,530000,云南省,168,0,35,0
20200214,540000,西藏自治区,1,0,1,0
20200214,610000,陕西省,230,0,49,0
20200214,620000,甘肃省,90,0,44,2
20200214,630000,青海省,18,0,11,0
20200214,640000,宁夏回族自治区,70,0,27,0
20200214,650000,新疆维吾尔自治区,70,0,6,1
20200215,110000,北京市,375,0,97,4
20200215,120000,天津市,122,0,37,3
20200215,130000,河北省,300,0,100,3
20200215,140000,山西省,128,0,46,0
20200215,150000,内蒙古自治区,68,0,7,0
20200215,210000,辽宁省,119,0,29,1
20200215,220000,吉林省,89,0,28,1
20200215,230000,黑龙江省,445,0,70,11
20200215,310000,上海市,328,0,124,1
20200215,320000,江苏省,604,0,186,0
20200215,330000,浙江省,1162,0,427,0
20200215,340000,安徽省,950,0,221,6
20200215,350000,福建省,287,0,77,0
20200215,360000,江西省,913,0,210,1
20200215,370000,山东省,537,0,164,2
20200215,410000,河南省,1231,0,397,13
20200215,420000,湖北省,56249,0,5623,1596
20200215,430000,湖南省,1004,0,430,3
20200215,440000,广东省,1294,0,417,2
20200215,450000,广西壮族自治区,237,0,46,2
20200215,460000,海南省,162,0,39,4
20200215,500000,重庆市,544,0,184,5
20200215,510000,四川省,481,0,127,3
20200215,520000,贵州省,144,0,37,1
20200215,530000,云南省,168,0,40,0
20200215,540000,西藏自治区,1,0,1,0
20200215,610000,陕西省,232,0,53,0
20200215,620000,甘肃省,90,0,49,2
20200215,630000,青海省,18,0,13,0
20200215,640000,宁夏回族自治区,70,0,33,0
20200215,650000,新疆维吾尔自治区,70,0,11,1
20200216,110000,北京市,381,0,114,4
20200216,120000,天津市,124,0,45,3
20200216,130000,河北省,301,0,109,3
20200216,140000,山西省,129,0,50,0
20200216,150000,内蒙古自治区,72,0,8,0
20200216,210000,辽宁省,121,0,41,1
20200216,220000,吉林省,89,0,30,1
20200216,230000,黑龙江省,457,0,80,11
20200216,310000,上海市,331,0,140,1
20200216,320000,江苏省,626,0,226,0
20200216,330000,浙江省,1171,0,470,0
20200216,340000,安徽省,973,0,266,6
20200216,350000,福建省,290,0,84,0
20200216,360000,江西省,930,0,275,1
20200216,370000,山东省,541,0,175,2
20200216,410000,河南省,1246,0,438,16
20200216,420000,湖北省,58182,0,6639,1696
20200216,430000,湖南省,1006,0,467,3
20200216,440000,广东省,1322,0,473,4
20200216,450000,广西壮族自治区,238,0,51,2
20200216,460000,海南省,162,0,52,4
20200216,500000,重庆市,551,0,207,5
20200216,510000,四川省,495,0,136,3
20200216,520000,贵州省,146,0,47,1
20200216,530000,云南省,171,0,42,0
20200216,540000,西藏自治区,1,0,1,0
20200216,610000,陕西省,236,0,64,0
20200216,620000,甘肃省,90,0,54,2
20200216,630000,青海省,18,0,13,0
20200216,640000,宁夏回族自治区,70,0,33,0
20200216,650000,新疆维吾尔自治区,75,0,12,1
20200217,110000,北京市,387,0,122,4
20200217,120000,天津市,125,0,46,3
20200217,130000,河北省,302,0,123,4
20200217,140000,山西省,130,0,53,0
20200217,150000,内蒙古自治区,73,0,8,0
20200217,210000,辽宁省,121,0,43,1
20200217,220000,吉林省,89,0,34,1
20200217,230000,黑龙江省,464,0,85,11
20200217,310000,上海市,333,0,161,1
20200217,320000,江苏省,629,0,263,0
20200217,330000,浙江省,1172,0,514,0
20200217,340000,安徽省,982,0,293,6
20200217,350000,福建省,292,0,91,0
20200217,360000,江西省,933,0,310,1
20200217,370000,山东省,543,0,193,2
20200217,410000,河南省,1257,0,505,19
20200217,420000,湖北省,59989,0,7862,1789
20200217,430000,湖南省,1007,0,501,4
20200217,440000,广东省,1328,0,530,4
20200217,450000,广西壮族自治区,242,0,58,2
20200217,460000,海南省,163,0,59,4
20200217,500000,重庆市,553,0,225,5
20200217,510000,四川省,508,0,163,3
20200217,520000,贵州省,146,0,66,1
20200217,530000,云南省,172,0,47,0
20200217,540000,西藏自治区,1,0,1,0
20200217,610000,陕西省,240,0,79,0
20200217,620000,甘肃省,91,0,58,2
20200217,630000,青海省,18,0,13,0
20200217,640000,宁夏回族自治区,70,0,35,0
20200217,650000,新疆维吾尔自治区,76,0,12,1
20200218,110000,北京市,393,0,145,4
20200218,120000,天津市,128,0,48,3
20200218,130000,河北省,306,0,136,4
20200218,140000,山西省,131,0,61,0
20200218,150000,内蒙古自治区,75,0,9,0
20200218,210000,辽宁省,121,0,55,1
20200218,220000,吉林省,90,0,36,1
20200218,230000,黑龙江省,470,0,108,12
20200218,310000,上海市,333,0,177,1
20200218,320000,江苏省,631,0,296,0
20200218,330000,浙江省,1173,0,544,0
20200218,340000,安徽省,986,0,361,6
20200218,350000,福建省,293,0,96,0
20200218,360000,江西省,933,0,362,1
20200218,370000,山东省,544,0,215,3
20200218,410000,河南省,1261,0,552,19
20200218,420000,湖北省,61682,0,9128,1921
20200218,430000,湖南省,1008,0,542,4
20200218,440000,广东省,1331,0,571,5
20200218,450000,广西壮族自治区,244,0,76,2
20200218,460000,海南省,163,0,79,4
20200218,500000,重庆市,555,0,254,5
20200218,510000,四川省,514,0,177,3
20200218,520000,贵州省,146,0,69,2
20200218,530000,云南省,172,0,57,0
20200218,540000,西藏自治区,1,0,1,0
20200218,610000,陕西省,240,0,89,0
20200218,620000,甘肃省,91,0,62,2
20200218,630000,青海省,18,0,15,0
20200218,640000,宁夏回族自治区,71,0,42,0
20200218,650000,新疆维吾尔自治区,76,0,14,1
20200219,110000,北京市,395,0,153,4
20200219,120000,天津市,130,0,54,3
20200219,130000,河北省,307,0,152,5
20200219,140000,山西省,131,0,68,0
20200219,150000,内蒙古自治区,75,0,11,0
20200219,210000,辽宁省,121,0,58,1
20200219,220000,吉林省,91,0,40,1
20200219,230000,黑龙江省,476,0,123,12
20200219,310000,上海市,333,0,186,2
20200219,320000,江苏省,631,0,325,0
20200219,330000,浙江省,1175,0,609,0
20200219,340000,安徽省,987,0,424,6
20200219,350000,福建省,293,0,112,1
20200219,360000,江西省,934,0,432,1
20200219,370000,山东省,546,0,238,4
20200219,410000,河南省,1265,0,614,19
20200219,420000,湖北省,62457,0,10337,2029
20200219,430000,湖南省,1010,0,578,4
20200219,440000,广东省,1332,0,619,5
20200219,450000,广西壮族自治区,245,0,87,2
20200219,460000,海南省,168,0,84,4
20200219,500000,重庆市,560,0,274,5
20200219,510000,四川省,520,0,198,3
20200219,520000,贵州省,146,0,71,2
20200219,530000,云南省,172,0,60,1
20200219,540000,西藏自治区,1,0,1,0
20200219,610000,陕西省,242,0,89,0
20200219,620000,甘肃省,91,0,65,2
20200219,630000,青海省,18,0,16,0
20200219,640000,宁夏回族自治区,71,0,42,0
20200219,650000,新疆维吾尔自治区,76,0,20,1
20200220,110000,北京市,396,0,169,4
20200220,120000,天津市,131,0,59,3
20200220,130000,河北省,308,0,170,5
20200220,140000,山西省,132,0,76,0
20200220,150000,内蒙古自治区,75,0,16,0
20200220,210000,辽宁省,121,0,61,1
20200220,220000,吉林省,91,0,44,1
20200220,230000,黑龙江省,479,0,141,12
20200220,310000,上海市,334,0,199,2
20200220,320000,江苏省,631,0,352,0
20200220,330000,浙江省,1203,0,647,1
20200220,340000,安徽省,988,0,500,6
20200220,350000,福建省,293,0,134,1
20200220,360000,江西省,934,0,489,1
20200220,370000,山东省,748,0,270,4
20200220,410000,河南省,1267,0,717,19
20200220,420000,湖北省,63088,0,11788,2144
20200220,430000,湖南省,1011,0,638,4
20200220,440000,广东省,1333,0,664,5
20200220,450000,广西壮族自治区,246,0,95,2
20200220,460000,海南省,168,0,89,4
20200220,500000,重庆市,567,0,299,6
20200220,510000,四川省,525,0,222,3
20200220,520000,贵州省,146,0,76,2
20200220,530000,云南省,174,0,79,2
20200220,540000,西藏自治区,1,0,1,0
20200220,610000,陕西省,245,0,110,1
20200220,620000,甘肃省,91,0,71,2
20200220,630000,青海省,18,0,16,0
20200220,640000,宁夏回族自治区,71,0,44,0
20200220,650000,新疆维吾尔自治区,76,0,22,1
20200221,110000,北京市,399,0,178,4
20200221,120000,天津市,133,0,62,3
20200221,130000,河北省,309,0,184,6
20200221,140000,山西省,132,0,78,0
20200221,150000,内蒙古自治区,75,0,22,0
20200221,210000,辽宁省,121,0,66,1
20200221,220000,吉林省,91,0,46,1
20200221,230000,黑龙江省,479,0,183,12
20200221,310000,上海市,334,0,211,3
20200221,320000,江苏省,631,0,387,0
20200221,330000,浙江省,1205,0,694,1
20200221,340000,安徽省,989,0,566,6
20200221,350000,福建省,293,0,150,1
20200221,360000,江西省,934,0,544,1
20200221,370000,山东省,750,0,293,4
20200221,410000,河南省,1270,0,802,19
20200221,420000,湖北省,63454,0,13557,2250
20200221,430000,湖南省,1013,0,670,4
20200221,440000,广东省,1339,0,720,5
20200221,450000,广西壮族自治区,249,0,99,2
20200221,460000,海南省,168,0,96,4
20200221,500000,重庆市,572,0,316,6
20200221,510000,四川省,526,0,242,3
20200221,520000,贵州省,146,0,90,2
20200221,530000,云南省,174,0,96,2
20200221,540000,西藏自治区,1,0,1,0
20200221,610000,陕西省,245,0,117,1
20200221,620000,甘肃省,91,0,76,2
20200221,630000,青海省,18,0,18,0
20200221,640000,宁夏回族自治区,71,0,48,0
20200221,650000,新疆维吾尔自治区,76,0,24,2
20200222,110000,北京市,399,0,189,4
20200222,120000,天津市,135,0,65,3
20200222,130000,河北省,311,0,204,6
20200222,140000,山西省,132,0,81,0
20200222,150000,内蒙古自治区,75,0,26,0
20200222,210000,辽宁省,121,0,68,1
20200222,220000,吉林省,91,0,52,1
20200222,230000,黑龙江省,480,0,215,12
20200222,310000,上海市,335,0,227,3
20200222,320000,江苏省,631,0,411,0
20200222,330000,浙江省,1205,0,729,1
20200222,340000,安徽省,989,0,620,6
20200222,350000,福建省,293,0,165,1
20200222,360000,江西省,934,0,611,1
20200222,370000,山东省,754,0,311,4
20200222,410000,河南省,1271,0,861,19
20200222,420000,湖北省,64084,0,15299,2346
20200222,430000,湖南省,1016,0,704,4
20200222,440000,广东省,1342,0,740,6
20200222,450000,广西壮族自治区,249,0,104,2
20200222,460000,海南省,168,0,104,4
20200222,500000,重庆市,573,0,328,6
20200222,510000,四川省,526,0,256,3
20200222,520000,贵州省,146,0,91,2
20200222,530000,云南省,174,0,107,2
20200222,540000,西藏自治区,1,0,1,0
20200222,610000,陕西省,245,0,140,1
20200222,620000,甘肃省,91,0,76,2
20200222,630000,青海省,18,0,18,0
20200222,640000,宁夏回族自治区,71,0,48,0
20200222,650000,新疆维吾尔自治区,76,0,25,2
20200223,110000,北京市,399,0,198,4
20200223,120000,天津市,135,0,81,3
20200223,130000,河北省,311,0,221,6
20200223,140000,山西省,132,0,88,0
20200223,150000,内蒙古自治区,75,0,30,0
20200223,210000,辽宁省,121,0,73,1
20200223,220000,吉林省,93,0,54,1
20200223,230000,黑龙江省,480,0,224,12
20200223,310000,上海市,335,0,249,3
20200223,320000,江苏省,631,0,427,0
20200223,330000,浙江省,1205,0,765,1
20200223,340000,安徽省,989,0,648,6
20200223,350000,福建省,293,0,174,1
20200223,360000,江西省,934,0,645,1
20200223,370000,山东省,755,0,325,4
20200223,410000,河南省,1271,0,930,19
20200223,420000,湖北省,64287,0,16738,2495
20200223,430000,湖南省,1016,0,721,4
20200223,440000,广东省,1345,0,772,6
20200223,450000,广西壮族自治区,251,0,107,2
20200223,460000,海南省,168,0,106,5
20200223,500000,重庆市,575,0,335,6
20200223,510000,四川省,527,0,263,3
20200223,520000,贵州省,146,0,102,2
20200223,530000,云南省,174,0,115,2
20200223,540000,西藏自治区,1,0,1,0
20200223,610000,陕西省,245,0,153,1
20200223,620000,甘肃省,91,0,78,2
20200223,630000,青海省,18,0,18,0
20200223,640000,宁夏回族自治区,71,0,57,0
20200223,650000,新疆维吾尔自治区,76,0,28,2
20200224,110000,北京市,400,0,215,4
20200224,120000,天津市,135,0,87,3
20200224,130000,河北省,311,0,241,6
20200224,140000,山西省,133,0,94,0
20200224,150000,内蒙古自治区,75,0,34,0
20200224,210000,辽宁省,121,0,83,1
20200224,220000,吉林省,93,0,60,1
20200224,230000,黑龙江省,480,0,232,12
20200224,310000,上海市,335,0,261,3
20200224,320000,江苏省,631,0,458,0
20200224,330000,浙江省,1205,0,794,1
20200224,340000,安徽省,989,0,692,6
20200224,350000,福建省,294,0,188,1
20200224,360000,江西省,934,0,682,1
20200224,370000,山东省,755,0,343,6
20200224,410000,河南省,1271,0,989,19
20200224,420000,湖北省,64786,0,18854,2563
20200224,430000,湖南省,1016,0,751,4
20200224,440000,广东省,1347,0,805,7
20200224,450000,广西壮族自治区,252,0,129,2
20200224,460000,海南省,168,0,116,5
20200224,500000,重庆市,576,0,349,6
20200224,510000,四川省,529,0,278,3
20200224,520000,贵州省,146,0,103,2
20200224,530000,云南省,174,0,124,2
20200224,540000,西藏自治区,1,0,1,0
20200224,610000,陕西省,245,0,175,1
20200224,620000,甘肃省,91,0,80,2
20200224,630000,青海省,18,0,18,0
20200224,640000,宁夏回族自治区,71,0,58,0
20200224,650000,新疆维吾尔自治区,76,0,30,2
20200225,110000,北京市,400,0,235,4
20200225,120000,天津市,135,0,91,3
20200225,130000,河北省,312,0,248,6
20200225,140000,山西省,133,0,98,0
20200225,150000,内蒙古自治区,75,0,35,0
20200225,210000,辽宁省,121,0,88,1
20200225,220000,吉林省,93,0,63,1
20200225,230000,黑龙江省,480,0,245,12
20200225,310000,上海市,336,0,268,3
20200225,320000,江苏省,631,0,463,0
20200225,330000,浙江省,1205,0,814,1
20200225,340000,安徽省,989,0,727,6
20200225,350000,福建省,294,0,205,1
20200225,360000,江西省,934,0,719,1
20200225,370000,山东省,756,0,357,6
20200225,410000,河南省,1271,0,1023,19
20200225,420000,湖北省,65187,0,20912,2615
20200225,430000,湖南省,1016,0,779,4
20200225,440000,广东省,1347,0,841,7
20200225,450000,广西壮族自治区,252,0,138,2
20200225,460000,海南省,168,0,124,5
20200225,500000,重庆市,576,0,372,6
20200225,510000,四川省,531,0,292,3
20200225,520000,贵州省,146,0,104,2
20200225,530000,云南省,174,0,129,2
20200225,540000,西藏自治区,1,0,1,0
20200225,610000,陕西省,245,0,186,1
20200225,620000,甘肃省,91,0,80,2
20200225,630000,青海省,18,0,18,0
20200225,640000,宁夏回族自治区,71,0,61,0
20200225,650000,新疆维吾尔自治区,76,0,30,2
20200226,110000,北京市,410,0,248,5
20200226,120000,天津市,135,0,96,3
20200226,130000,河北省,317,0,261,6
20200226,140000,山西省,133,0,104,0
20200226,150000,内蒙古自治区,75,0,38,0
20200226,210000,辽宁省,121,0,92,1
20200226,220000,吉林省,93,0,65,1
20200226,230000,黑龙江省,480,0,262,13
20200226,310000,上海市,337,0,272,3
20200226,320000,江苏省,631,0,494,0
20200226,330000,浙江省,1205,0,881,1
20200226,340000,安徽省,989,0,764,6
20200226,350000,福建省,296,0,225,1
20200226,360000,江西省,934,0,754,1
20200226,370000,山东省,756,0,381,6
20200226,410000,河南省,1272,0,1062,20
20200226,420000,湖北省,65596,0,23200,2641
20200226,430000,湖南省,1017,0,793,4
20200226,440000,广东省,1347,0,873,7
20200226,450000,广西壮族自治区,252,0,159,2
20200226,460000,海南省,168,0,129,5
20200226,500000,重庆市,576,0,384,6
20200226,510000,四川省,534,0,310,3
20200226,520000,贵州省,146,0,112,2
20200226,530000,云南省,174,0,144,2
20200226,540000,西藏自治区,1,0,1,0
20200226,610000,陕西省,245,0,194,1
20200226,620000,甘肃省,91,0,81,2
20200226,630000,青海省,18,0,18,0
20200226,640000,宁夏回族自治区,72,0,65,0
20200226,650000,新疆维吾尔自治区,76,0,34,2
20200227,110000,北京市,410,0,257,7
20200227,120000,天津市,136,0,102,3
20200227,130000,河北省,318,0,274,6
20200227,140000,山西省,133,0,107,0
20200227,150000,内蒙古自治区,75,0,43,0
20200227,210000,辽宁省,121,0,93,1
20200227,220000,吉林省,93,0,68,1
20200227,230000,黑龙江省,480,0,280,13
20200227,310000,上海市,337,0,276,3
20200227,320000,江苏省,631,0,506,0
20200227,330000,浙江省,1205,0,943,1
20200227,340000,安徽省,990,0,814,6
20200227,350000,福建省,296,0,232,1
20200227,360000,江西省,935,0,790,1
20200227,370000,山东省,756,0,390,6
20200227,410000,河南省,1272,0,1103,20
20200227,420000,湖北省,65914,0,26403,2682
20200227,430000,湖南省,1017,0,820,4
20200227,440000,广东省,1348,0,919,7
20200227,450000,广西壮族自治区,252,0,166,2
20200227,460000,海南省,168,0,132,5
20200227,500000,重庆市,576,0,401,6
20200227,510000,四川省,538,0,326,3
20200227,520000,贵州省,146,0,112,2
20200227,530000,云南省,174,0,150,2
20200227,540000,西藏自治区,1,0,1,0
20200227,610000,陕西省,245,0,197,1
20200227,620000,甘肃省,91,0,82,2
20200227,630000,青海省,18,0,18,0
20200227,640000,宁夏回族自治区,72,0,68,0
20200227,650000,新疆维吾尔自治区,76,0,43,3
20200228,110000,北京市,411,0,271,8
20200228,120000,天津市,136,0,105,3
20200228,130000,河北省,318,0,277,6
20200228,140000,山西省,133,0,112,0
20200228,150000,内蒙古自治区,75,0,46,0
20200228,210000,辽宁省,121,0,95,1
20200228,220000,吉林省,93,0,73,1
20200228,230000,黑龙江省,480,0,295,13
20200228,310000,上海市,337,0,279,3
20200228,320000,江苏省,631,0,519,0
20200228,330000,浙江省,1205,0,987,1
20200228,340000,安徽省,990,0,842,6
20200228,350000,福建省,296,0,241,1
20200228,360000,江西省,935,0,811,1
20200228,370000,山东省,756,0,411,6
20200228,410000,河南省,1272,0,1161,21
20200228,420000,湖北省,66337,0,28895,2727
20200228,430000,湖南省,1018,0,841,4
20200228,440000,广东省,1349,0,972,7
20200228,450000,广西壮族自治区,252,0,172,2
20200228,460000,海南省,168,0,136,5
20200228,500000,重庆市,576,0,422,6
20200228,510000,四川省,538,0,350,3
20200228,520000,贵州省,146,0,112,2
20200228,530000,云南省,174,0,156,2
20200228,540000,西藏自治区,1,0,1,0
20200228,610000,陕西省,245,0,200,1
20200228,620000,甘肃省,91,0,82,2
20200228,630000,青海省,18,0,18,0
20200228,640000,宁夏回族自治区,73,0,68,0
20200228,650000,新疆维吾尔自治区,76,0,52,3
20200229,110000,北京市,413,0,276,8
20200229,120000,天津市,136,0,109,3
20200229,130000,河北省,318,0,283,6
20200229,140000,山西省,133,0,114,0
20200229,150000,内蒙古自治区,75,0,51,0
20200229,210000,辽宁省,122,0,101,1
20200229,220000,吉林省,93,0,75,1
20200229,230000,黑龙江省,480,0,330,13
